id,datetime,username,tweets,sentiment_intensity,sentiment,Anger,Anticipation,Disgust,Fear,Joy,Sadness,Surprise,Trust
345469013566054400,2013-06-14 09:13:25+00:00,Olekiptoo,"""@KahawaTungu @lindahoguttu In 2yrs time with Konza ICT coming Up Kenya will be Africa Info Tech HQ. Think Digital &amp; Look to the Future! :-)""",0.0,Neutral,0,1,0,0,0,0,0,1
345058948447080449,2013-06-13 06:03:58+00:00,Blogs_Kenya,"""[KACHWANYA] Tetra Tech Will be Everything in Konza City, as the Construction Expected to Start ... http://t.co/yJN6xM2oug via @kachwanya""",0.0,Neutral,0,2,0,0,0,0,1,1
340058987145879552,2013-05-30 10:55:55+00:00,ErasmusMweene,"""Gleaming high-tech cities planned across Africa. #Konza #Eko #King #Tatu #Hope #Kenya #Kigali Cities. @CNN http://t.co/E2g7gSHnlW""",0.0,Neutral,0,2,0,0,1,0,1,1
319929944585162752,2013-04-04 21:50:17+00:00,IdeaspaceGlobal,"""Heard of Silicon Savannah? Starting now - Kenya's Konza Tech City 200,000 jobs over 20yrs $14.5bn http://t.co/OHFbkTWZ6W #gec2013 #gew""",0.0,Neutral,0,1,0,0,0,0,0,0
319522789218455552,2013-04-03 18:52:24+00:00,sirEnock,"""""@african_news: #Ghana is planning a tech city like #Kenya's yet to be built Konza city. Are we just building castles in the sky?""""",0.3612,Positive,0,1,0,0,0,0,0,0
319520597585575936,2013-04-03 18:43:41+00:00,african_news,"""#Ghana is planning a tech city like #Kenya's yet to be built Konza city. Are we just building castles in the sky?""",0.3612,Positive,0,1,0,0,0,0,0,0
314051039844237312,2013-03-19 16:29:37+00:00,TechExecutive,"""Kathryn Cave (Kenya) – How Does Konza Tech City Square with the Post-Election Mess? http://t.co/U1YgkdRSaV""",-0.3612,Negative,0,0,1,0,0,0,0,0
314019463617970177,2013-03-19 14:24:08+00:00,creymond,"""Kathryn Cave (Kenya) – How Does Konza Tech City Square with the Post-Election Mess? http://t.co/2GvGQSzubB via @idgconnect""",-0.3612,Negative,0,0,1,0,0,0,0,0
313943307220811776,2013-03-19 09:21:31+00:00,BRIGHTZEED,"""Finally RT @rombokins ghana to build tech city/hub similar to kenya's konza city vision. here comes the ... http://t.co/A91eGdh8W8""",0.25,Positive,0,1,0,0,0,0,0,0
313935085554499585,2013-03-19 08:48:51+00:00,rombokins,"""ghana to build tech city/hub similar to kenya's konza city vision. here comes the competition, nice! http://t.co/Zg5NZ4Lqeh via @kopalo""",0.6239,Positive,0,1,0,0,0,0,0,0
310537186170793984,2013-03-09 23:46:49+00:00,VutozvutosVuto,""": Ghana to mimic Kenya's Konza Tech City: proposes ""Hope City"" ICT Hub: http://t.co/7IdFIGWtjV is #Zambia waiting to see your plans""",0.4404,Positive,0,3,0,0,1,0,1,1
309588073065361408,2013-03-07 08:55:23+00:00,Kenyalawyer,"""IEBC has severely dented Kenya's image and reputation as a tech hub. Konza City delivery team, are you watching?""",-0.4588,Negative,0,1,0,1,0,0,0,1
309365483671535617,2013-03-06 18:10:53+00:00,AdetoyeAguessy,"""CapeTown in SA, Konza Techno City in Kenya and now Hope City in Ghana as the west africa tech hub project. http://t.co/tAZdHgJJMH""",0.4404,Positive,0,1,0,0,1,0,1,1
309332407230795776,2013-03-06 15:59:27+00:00,Bauzeitgeist,"""Ghana to mimic Kenya's Konza Tech City: proposes ""Hope City"" ICT Hub: http://t.co/jGZnzbvyIj 6-tower development, including Africa's tallest""",0.4404,Positive,0,2,0,0,1,0,1,1
309332405322407937,2013-03-06 15:59:27+00:00,jonesmatthewm,"""Ghana to mimic Kenya's Konza Tech City: proposes ""Hope City"" ICT Hub: http://t.co/nlGsw9rU7F 6-tower development, including Africa's tallest""",0.4404,Positive,0,2,0,0,1,0,1,1
309022185555648514,2013-03-05 19:26:45+00:00,SolitudeChosen,"""Also Kenya embarking on Konza Tech City Project ($14.5bn budget), that will create 200,000 jobs by 2030. Great strides in Africa!""",0.7574,Positive,0,0,0,0,0,0,0,1
308798421647642624,2013-03-05 04:37:35+00:00,Sunkissedbird,"""Ghana-hope city, Kenya- konza tech city- if Tz can't smell the coffee about time we cut our nose off! #infrastructure #technology""",-0.3382,Negative,1,1,2,0,0,0,0,0
298025140493623297,2013-02-03 11:08:25+00:00,ungerik,"""Great vision, or waste of money? Kenya kickstarts multi-billion-dollar Konza Tech City http://t.co/ZVd7zCv6""",0.5106,Positive,1,2,0,0,1,0,1,1
297653595350904832,2013-02-02 10:32:01+00:00,theBHRadio,"""The only threat to Kenya: Ground-breaking Tech City In Konza Launched is old forces of corruption. http://t.co/MthyCTyT""",-0.4404,Negative,1,1,0,1,0,0,0,0
297172549438144512,2013-02-01 02:40:31+00:00,nanaspio,"""Konza ICT City project ($300m) broke ground in Kenya. It will develop 5K acres of land &amp; incl. hospital, science park &amp; tech university.""",-0.4215,Negative,0,1,0,1,0,1,0,1
